,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,cluster,States
6387,0.25,1.0,0.7167,0.4400921658986175,0.0012468827930174563,0.3215259859933653,0.13598591790780346,0.46545000000000003,0.5161,0.4931,4,AL
6388,0.25,1.0,0.7167,0.4400921658986175,0.004897611739881067,0.3215259859933653,0.119549190165396,0.46545000000000003,0.6889,0.5977,1,FL
6389,0.25,1.0,0.7167,0.4400921658986175,0.002176050258967965,0.3215259859933653,0.26743401876850276,0.46545000000000003,0.7,0.6765,1,AL
6390,0.25,1.0,0.7167,0.4400921658986175,0.00047957030500671397,0.3215259859933653,0.16908797878541953,0.46545000000000003,0.8009,0.8053,1,AL
6391,0.5,0.0,0.7167,0.4400921658986175,0.014369125263763667,0.180501290084777,0.20775658097774527,0.46545000000000003,0.0135,0.3163,0,CA
6392,0.25,1.0,0.7167,0.4400921658986175,0.0005814789948206408,0.3215259859933653,0.2407100483500406,0.46545000000000003,0.65,0.8125,1,MI
6393,0.25,1.0,0.7167,0.4400921658986175,0.0009891137540763476,0.3215259859933653,0.2873684090207688,0.46545000000000003,0.7157,0.802,1,MI
6394,0.25,1.0,0.7167,0.4400921658986175,0.0021280932284672934,0.3215259859933653,0.18786791180403944,0.46545000000000003,0.2474,0.2835,4,TN
6395,0.5,1.0,0.7167,0.4400921658986175,0.0010250815269518512,0.3215259859933653,0.3015990947226445,0.46545000000000003,0.7546,0.5278,1,MN
6396,0.5,1.0,0.7167,0.4400921658986175,0.0023558891233454826,0.3215259859933653,0.2249019854378365,0.46545000000000003,0.6887,0.8132,1,ID
6397,0.5,1.0,0.7167,0.4400921658986175,0.0036207558028006907,0.3215259859933653,0.2170150993861945,0.46545000000000003,0.7581,0.8211,1,OK
6398,0.25,1.0,0.7167,0.4400921658986175,0.004262181085747171,0.3215259859933653,0.5171854104038315,0.46545000000000003,0.7376,0.8571,1,AL
6399,0.5,1.0,0.7167,0.4400921658986175,0.0002877421830040284,0.3215259859933653,0.2736063643741356,0.46545000000000003,0.8143,0.9286,1,KY
6400,0.25,1.0,0.7167,0.4400921658986175,0.0026736044504124304,0.3215259859933653,0.24975139163532867,0.46545000000000003,0.8365,0.9299,1,NC
6402,0.5,1.0,0.7167,0.4400921658986175,0.00029973144062919624,0.3215259859933653,0.1203950301187605,0.46545000000000003,0.9298,0.8772,1,MO
6404,0.25,1.0,0.7167,0.4400921658986175,0.00022779589487818914,0.3215259859933653,0.20775658097774527,0.46545000000000003,1.0,0.6087,1,AL
6405,0.5,1.0,1.0,0.4400921658986175,0.0037706215231152885,0.3215259859933653,0.03291917656337513,0.46545000000000003,0.7458,0.803,1,FL
6406,0.25,1.0,0.7167,0.4400921658986175,0.002176050258967965,0.3215259859933653,0.12496713797478483,0.46545000000000003,0.9086,0.8227,1,AZ
6407,0.25,1.0,0.7167,0.4400921658986175,0.0013368022252062152,0.3215259859933653,0.2328231622983986,0.46545000000000003,0.4853,0.451,4,CA
6408,0.25,1.0,0.7941,0.4400921658986175,0.00019782275081526953,0.3215259859933653,0.1917084824030999,0.46545000000000003,0.9155,0.9155,1,CA
6409,0.25,1.0,0.7167,0.4400921658986175,0.0004376079033186265,0.3215259859933653,0.2397156148913553,0.46545000000000003,0.6066,0.7787,1,CA
6410,0.25,1.0,0.7167,0.4400921658986175,0.0020861308267792057,0.3215259859933653,0.20664784482265935,0.46545000000000003,0.6763,0.5607,1,CA
6411,0.75,0.5,0.5328,0.4400921658986175,0.00039564550163053905,0.3215259859933653,0.19752648964989084,0.5385,0.5625,0.4219,2,CA
6412,0.25,1.0,0.7167,0.4400921658986175,0.00064142528294648,0.3215259859933653,0.1289677323488061,0.46545000000000003,0.4731,0.4072,4,CT
6415,0.25,1.0,0.7167,0.4400921658986175,0.0007313447151352389,0.3215259859933653,0.16658474973424622,0.46545000000000003,0.9641,0.9841,1,FL
6416,0.25,1.0,0.7167,0.4400921658986175,0.0009291674659505084,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.6632,0.7224,1,GA
6417,0.25,1.0,0.7167,0.4400921658986175,0.0011509687320161136,0.3215259859933653,0.1572576497079566,0.46545000000000003,0.6656,0.551,1,ID
6418,0.25,1.0,0.7167,0.4400921658986175,0.0002577690389411088,0.3215259859933653,0.1630642266851075,0.46545000000000003,0.9737,0.9211,1,CA
6419,0.25,1.0,0.7167,0.4400921658986175,0.0010970170727028583,0.3215259859933653,0.19921816955661983,0.46545000000000003,0.6394,0.4636,4,IL
6420,0.25,1.0,0.7167,0.4400921658986175,0.0008991943218875887,0.3215259859933653,0.17352292340576314,0.46545000000000003,0.6681,0.4192,4,IL
6421,0.25,1.0,0.7167,0.4400921658986175,0.0009891137540763476,0.3215259859933653,0.1767119686353401,0.46545000000000003,0.6148,0.463,4,IL
6422,0.25,1.0,0.7167,0.4400921658986175,0.0012948398235181277,0.3215259859933653,0.2089453290203116,0.46545000000000003,0.5521,0.3681,4,MD
6423,0.25,1.0,0.7167,0.4400921658986175,0.0003476884711298676,0.3215259859933653,0.1153199903985735,0.46545000000000003,0.6778,0.4889,4,NC
6424,0.25,1.0,0.7167,0.4400921658986175,0.00032970458469211585,0.3215259859933653,0.12423560071782093,0.46545000000000003,0.8481,0.6582,1,OK
6425,0.25,0.5,0.7167,0.4400921658986175,8.991943218875887e-05,0.3215259859933653,0.027764124955707705,0.46545000000000003,0.0,0.64,0,PA
6426,0.25,1.0,0.7167,0.4400921658986175,0.0008272587761365816,0.3215259859933653,0.17265422291311852,0.46545000000000003,0.5437,0.3333,4,PA
6427,0.25,1.0,0.7167,0.4400921658986175,0.0006534145405716478,0.3215259859933653,0.05023603506806726,0.46545000000000003,0.0,0.7806,4,PR
6428,0.25,1.0,0.7167,0.4400921658986175,0.0008332534049491655,0.3215259859933653,0.17664338701749974,0.46545000000000003,0.6471,0.4314,4,RI
6429,0.25,1.0,0.7167,0.4400921658986175,0.0008152695185114138,0.3215259859933653,0.03647399042143404,0.46545000000000003,1.0,1.0,1,TX
6430,0.25,1.0,0.7167,0.4400921658986175,0.0017804047573374256,0.3215259859933653,0.05799718815366855,0.46545000000000003,0.0588,0.4314,4,VA
6432,0.25,1.0,0.7167,0.4400921658986175,0.000317715327066948,0.3215259859933653,0.2408472115857213,0.46545000000000003,0.7705,0.5082,1,VT
6433,0.75,1.0,0.7167,0.4400921658986175,0.0014566948014578937,0.3215259859933653,0.2895515905220204,0.46545000000000003,0.8034,0.5,1,VA
6434,0.25,1.0,0.7167,0.4400921658986175,0.0008572319201995012,0.3215259859933653,0.14054659549418771,0.46545000000000003,0.649,0.4087,4,TN
6435,0.25,1.0,0.7167,0.4400921658986175,0.0030632553232303856,0.3215259859933653,0.1927257764010653,0.46545000000000003,0.5314,0.3594,4,AZ
6436,0.25,1.0,1.0,0.4400921658986175,0.002547717245348168,0.3215259859933653,0.1844959822602215,0.46545000000000003,0.7773,0.8909,1,SC
6437,0.25,1.0,0.7167,0.4400921658986175,0.0010850278150776904,0.3215259859933653,0.14199823973847542,0.46545000000000003,0.5703,0.4727,4,OH
6438,0.25,1.0,0.7167,0.4400921658986175,0.0012948398235181277,0.3215259859933653,0.1786322539348703,0.46545000000000003,0.5714,0.3741,4,OH
6439,0.25,1.0,0.7167,0.4400921658986175,0.0007852963744484941,0.3215259859933653,0.15925794689496725,0.46545000000000003,0.6229,0.4914,4,GA
6440,0.25,1.0,0.7167,0.4400921658986175,0.000635430654133896,0.3215259859933653,0.20169853806851304,0.46545000000000003,0.9231,0.8392,1,MI
6441,0.25,1.0,0.7167,0.4400921658986175,0.0006054575100709765,0.3215259859933653,0.16594465463440283,0.46545000000000003,0.5228,0.599,4,FL
6442,0.25,1.0,0.7167,0.4400921658986175,0.0006594091693842317,0.3215259859933653,0.12428132179638118,0.46545000000000003,0.7296,0.8061,1,MN
6443,0.25,1.0,0.7167,0.4400921658986175,0.0005215327066948014,0.3215259859933653,0.15303988021077417,0.46545000000000003,0.7132,0.4485,4,TX
6444,0.25,1.0,0.7167,0.4400921658986175,0.0007553232303855746,0.3215259859933653,0.16471018551327626,0.46545000000000003,0.9579,0.9579,1,TX
6445,0.25,1.0,0.7167,0.4400921658986175,0.0016245444082102437,0.3215259859933653,0.22837678740841497,0.46545000000000003,0.9423,0.8731,1,AZ
6446,0.5,1.0,0.7167,0.4400921658986175,0.0027515346249760214,0.3215259859933653,0.2417844936962063,0.46545000000000003,0.8931,0.878,1,NC
6447,0.25,1.0,0.7167,0.4400921658986175,0.0010130922693266833,0.3215259859933653,0.2023272028987164,0.46545000000000003,0.6704,0.7011,1,TX
6448,0.25,1.0,0.7167,0.4400921658986175,0.0008931996930750048,0.3215259859933653,0.17247133859887756,0.46545000000000003,0.8019,0.6604,1,NV
6449,0.25,1.0,0.7167,0.4400921658986175,0.00035967772875503546,0.3215259859933653,0.27111456559260233,0.46545000000000003,0.3533,0.9067,4,OH
6450,0.25,1.0,0.7167,0.4400921658986175,0.0006833876846345674,0.3215259859933653,0.16634471407180496,0.46545000000000003,0.6633,0.3724,4,NE
6451,0.5,1.0,0.7167,0.4400921658986175,0.00749928064454249,0.3215259859933653,0.19647490484300525,0.1165,0.9293,0.7592,1,FL
6452,0.25,1.0,0.7167,0.4400921658986175,0.0018103779014003454,0.3215259859933653,0.23021706082046475,0.46545000000000003,0.5807,0.4439,4,MO
6453,0.25,1.0,0.7167,0.4400921658986175,0.0016425282946479953,0.3215259859933653,0.2052990730051322,0.46545000000000003,0.6825,0.5782,1,TX
6454,0.25,1.0,0.7167,0.4400921658986175,0.0023379052369077308,0.3215259859933653,0.19860093499605655,0.46545000000000003,0.5824,0.5785,4,KS
6455,0.25,1.0,0.7167,0.4400921658986175,0.002475781699597161,0.3215259859933653,0.1925200315475442,0.46545000000000003,0.6639,0.6958,1,AR
6456,0.75,1.0,0.7167,0.4400921658986175,0.053454105121810855,0.3215259859933653,0.3628882005326506,0.2388,0.6546,0.709,1,AZ
6457,0.5,1.0,0.7167,0.4400921658986175,0.0033030404757337425,0.3215259859933653,0.24961422839964795,0.46545000000000003,0.9195,0.7599,1,IN
6458,0.5,1.0,0.7167,0.4400921658986175,0.002140082486092461,0.3215259859933653,0.2474996285162367,0.46545000000000003,0.9099,0.7397,1,IN
6459,0.5,1.0,0.7167,0.4400921658986175,0.0010790331862651065,0.3215259859933653,0.18533039194394596,0.46545000000000003,0.8896,0.8098,1,KY
6460,0.5,1.0,0.8388,0.4400921658986175,0.0013847592557068866,0.3215259859933653,0.2622446763519151,0.46545000000000003,0.8133,0.7333,1,MS
6461,0.5,1.0,0.8388,0.4400921658986175,0.0012348935353922886,0.3215259859933653,0.2729891298135723,0.46545000000000003,0.8051,0.822,1,MO
6462,0.5,1.0,0.8388,0.4400921658986175,0.0015765873777095721,0.3215259859933653,0.26282762010355826,0.46545000000000003,0.8534,0.7902,1,WV
6463,0.5,1.0,0.8388,0.4400921658986175,0.0015466142336466526,0.3215259859933653,0.26536513996365174,0.46545000000000003,0.7962,0.7038,1,CA
6464,0.5,1.0,0.8388,0.4400921658986175,0.0020321791674659507,0.3215259859933653,0.28173328608821885,0.46545000000000003,0.8142,0.7028,1,FL
6465,0.5,1.0,0.8388,0.4400921658986175,0.0024937655860349127,0.3215259859933653,0.2747608216077817,0.46545000000000003,0.855,0.799,1,NC
6466,0.5,1.0,0.7167,0.4400921658986175,0.001996211394590447,0.3215259859933653,0.2046475476356487,0.46545000000000003,0.7139,0.6237,1,UT
6467,0.75,0.5,0.8889,0.4400921658986175,0.0003776616151927873,0.3215259859933653,0.2627018871375176,1.0,0.7963,0.5556,2,FL
6468,0.75,0.5,0.8889,0.4400921658986175,0.0004915595626318819,0.3215259859933653,0.20629350646381747,0.46545000000000003,0.6875,0.5893,2,FL
6469,0.25,1.0,0.7167,0.4400921658986175,0.0008272587761365816,0.3215259859933653,0.2063735183512979,0.46545000000000003,0.4976,0.564,4,IN
6470,0.25,1.0,0.7167,0.4400921658986175,0.0008152695185114138,0.3215259859933653,0.22223873261170232,0.46545000000000003,0.4691,0.5309,4,MI
6472,0.25,1.0,0.7167,0.4400921658986175,0.00025177441012852486,0.3215259859933653,0.173682947180724,0.46545000000000003,0.7093,0.3953,4,ND
6473,0.25,0.0,0.7167,0.4400921658986175,0.0003416938423172837,0.5326575746406192,0.20775658097774527,0.46545000000000003,0.0,0.2055,0,OK
6474,0.25,1.0,0.7167,0.4400921658986175,0.0003237099558795319,0.3215259859933653,0.12886485992204555,0.46545000000000003,0.9048,0.8929,1,CA
6475,0.25,1.0,0.7167,0.4400921658986175,0.000557500479570305,0.3215259859933653,0.12630447952267193,0.46545000000000003,0.645,0.7278,1,CA
6476,0.5,1.0,0.7167,0.4400921658986175,0.00381857855361596,0.3215259859933653,0.21135711591436443,0.46545000000000003,0.7284,0.782,1,AZ
6477,0.5,1.0,0.7167,0.4400921658986175,0.0010610492998273547,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.887,0.7458,1,WV
6478,0.75,1.0,0.7167,0.4400921658986175,0.00041962401688087474,0.3215259859933653,0.3082858024620801,0.46545000000000003,0.8119,0.7129,1,UT
6479,0.75,1.0,0.7167,0.4400921658986175,0.0043401112603107615,0.3215259859933653,0.33679289494439174,0.46545000000000003,0.875,0.7439,1,OH
6480,0.25,1.0,0.7167,0.4400921658986175,0.0005095434490696336,0.3215259859933653,0.2195640495159281,0.46545000000000003,0.8342,0.9358,1,IL
6481,0.25,1.0,0.7167,0.4400921658986175,0.00023379052369077306,0.3215259859933653,0.22965697760810178,0.46545000000000003,0.7237,0.7763,1,SC
6482,0.25,1.0,0.7167,0.4400921658986175,0.0006114521388835603,0.3215259859933653,0.24027569810371827,0.46545000000000003,0.8323,0.8204,1,IN
6483,0.25,1.0,0.7167,0.4400921658986175,0.0006114521388835603,0.3215259859933653,0.21738086801467646,0.46545000000000003,0.8024,0.6946,1,MI
6484,0.25,1.0,0.7167,0.4400921658986175,0.00023978515250335698,0.3215259859933653,0.2284225084869752,0.46545000000000003,0.8714,0.8429,1,FL
6485,0.25,1.0,0.7167,0.4400921658986175,0.0005754843660080568,0.3215259859933653,0.22311886337398698,0.46545000000000003,0.8229,0.7657,1,TX
6486,0.25,1.0,0.7167,0.4400921658986175,0.0003237099558795319,0.3215259859933653,0.24440202544378023,0.46545000000000003,0.8843,0.8678,1,NC
6487,0.5,1.0,0.7167,0.4400921658986175,0.0017084692115864185,0.3215259859933653,0.21859247659652292,0.46545000000000003,0.7703,0.6432,1,MN
6488,0.5,1.0,0.7167,0.4400921658986175,0.005065461346633417,0.3215259859933653,0.2096197149290752,0.46545000000000003,0.7421,0.8705,1,SC
6489,0.5,1.0,0.7167,0.4400921658986175,0.0009891137540763476,0.3215259859933653,0.2681198349469064,0.46545000000000003,0.7718,0.6165,1,SD
6490,0.5,1.0,0.7167,0.4400921658986175,0.0012888451947055438,0.3215259859933653,0.2721089990512876,0.46545000000000003,0.8152,0.7121,1,WI
6491,0.25,1.0,0.7167,0.4400921658986175,0.000635430654133896,0.3215259859933653,0.12648736383691292,0.46545000000000003,0.5486,0.3889,4,LA
6492,0.5,1.0,0.7167,0.4400921658986175,0.0007553232303855746,0.3215259859933653,0.2532719146844674,0.46545000000000003,0.7558,0.6628,1,MN
6493,0.5,1.0,0.7167,0.4400921658986175,0.0034648954536735084,0.3215259859933653,0.22866254414941647,0.46545000000000003,0.9782,0.939,1,CA
6494,0.25,1.0,0.7167,0.4400921658986175,0.003926481872242471,0.3215259859933653,0.21522054705270496,0.46545000000000003,0.3935,0.6832,4,FL
6495,0.25,1.0,0.7167,0.4400921658986175,0.001666506809898331,0.3215259859933653,0.3119892098254598,0.46545000000000003,0.8867,0.8795,1,TX
6496,0.25,1.0,0.7167,0.4400921658986175,0.001606560521772492,0.3215259859933653,0.3214420428177901,0.46545000000000003,0.6785,0.6568,1,TX
6497,0.25,1.0,0.7167,0.4400921658986175,0.002643631306349511,0.3215259859933653,0.2302399213597449,0.46545000000000003,0.176,0.278,4,TN
6498,0.75,0.0,0.4455,0.6912442396313364,0.0028594379436025323,0.6237744194618503,0.20775658097774527,0.46545000000000003,0.6763,0.2778,3,MN
6499,0.25,1.0,0.7167,0.4400921658986175,0.0010730385574525226,0.3215259859933653,0.1391521025981003,0.46545000000000003,0.3902,0.6301,4,NC
6500,0.25,1.0,0.7167,0.4400921658986175,0.0010430654133896029,0.3215259859933653,0.1984409112210957,0.46545000000000003,1.0,1.0,1,FL
6501,0.5,1.0,0.7167,0.4400921658986175,0.0005934682524458086,0.3215259859933653,0.2358064626744545,0.46545000000000003,0.8396,0.8302,1,OH
6502,0.5,1.0,0.749,0.4400921658986175,0.0012288989065797045,0.3215259859933653,0.23621795238149668,0.46545000000000003,0.8436,0.8477,1,OH
6503,0.25,1.0,0.7167,0.4400921658986175,0.0002937368118166123,0.3215259859933653,0.17824362476710826,0.46545000000000003,0.6395,0.3605,4,IL
6504,0.25,1.0,0.7167,0.4400921658986175,0.002463792441971993,0.3215259859933653,0.17688342267994103,0.46545000000000003,0.6223,0.6266,1,CA
6505,0.25,0.5,0.7167,0.4400921658986175,0.0009951083828889315,0.3215259859933653,0.16256129482094483,0.46545000000000003,0.6434,0.6888,1,CA
6506,0.5,1.0,1.0,0.4400921658986175,0.0015286303472089007,0.3215259859933653,0.21243156126053014,0.46545000000000003,0.6478,0.6611,1,NV
6507,0.5,1.0,1.0,0.4400921658986175,0.001996211394590447,0.3215259859933653,0.3354898442054248,0.46545000000000003,0.5817,0.5229,1,NV
6508,0.75,1.0,0.5081,0.4400921658986175,0.003890514099366967,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.8549,0.5341,1,FL
6509,0.25,0.5,0.7805,0.4400921658986175,0.002014195281028199,0.3215259859933653,0.23861830900590944,0.46545000000000003,0.5329,0.7182,4,SC
6510,0.75,0.5,0.7805,0.4400921658986175,0.0005994628812583925,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.8462,0.0,2,FL
6511,0.25,1.0,0.7167,0.4400921658986175,0.0007553232303855746,0.3215259859933653,0.09970624207025043,0.46545000000000003,0.9901,0.9901,1,AR
6512,0.25,1.0,0.7167,0.4400921658986175,0.00016784960675234989,0.3215259859933653,0.28006446672076996,0.46545000000000003,0.5317,0.5902,4,CA
6513,0.75,0.5,0.7167,0.4400921658986175,0.0003476884711298676,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.2857,0.4127,2,CA
6514,0.25,1.0,1.0,0.4400921658986175,0.0003237099558795319,0.3215259859933653,0.3033479259775738,0.46545000000000003,0.5426,0.4628,4,CA
6515,0.25,1.0,0.7167,0.4400921658986175,0.00027575292537886055,0.3215259859933653,0.11120509332815161,0.46545000000000003,0.1099,0.8242,4,CA
6517,0.25,1.0,0.7167,0.4400921658986175,0.0006893823134471514,0.3215259859933653,0.10893046966977951,0.46545000000000003,0.6364,0.7446,1,CA
6518,0.25,1.0,0.7167,0.4400921658986175,0.000869221177824669,0.3215259859933653,0.178757986900911,0.8382,0.6348,0.5787,4,CA
6519,0.25,1.0,0.7167,0.4400921658986175,0.0006294360253213121,0.3215259859933653,0.18936527712688742,0.46545000000000003,0.8411,0.6899,1,CA
6520,0.25,1.0,0.7167,0.4400921658986175,0.0016485229234605794,0.3215259859933653,0.14767908374958566,0.46545000000000003,0.6125,0.42,4,CA
6521,0.25,1.0,0.7167,0.4400921658986175,0.00022779589487818914,0.3215259859933653,0.12493284716586464,0.46545000000000003,0.25,0.0938,4,CT
6522,0.25,1.0,0.7167,0.4400921658986175,0.0007912910032610781,0.3215259859933653,0.18352440934081635,0.46545000000000003,0.474,0.1979,4,CT
6523,0.25,0.5,0.7167,0.4400921658986175,0.00020381737962785345,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.8947,0.4474,2,FL
6524,0.25,0.0,0.7167,0.4400921658986175,0.0007793017456359103,0.18488757832657574,0.20775658097774527,0.46545000000000003,0.0,0.6276,0,FL
6525,0.25,0.0,0.7167,0.4400921658986175,0.001270861308267792,0.1809804644305197,0.20775658097774527,0.46545000000000003,0.0,0.3095,0,FL
6526,0.25,1.0,0.7167,0.4400921658986175,0.0007193554575100709,0.3215259859933653,0.1449586795752512,0.46545000000000003,0.5714,0.6122,4,FL
6527,0.5,0.5,0.7167,0.4400921658986175,0.00019782275081526953,0.3215259859933653,0.13009932904317212,0.46545000000000003,0.62,0.44,2,FL
6528,0.25,1.0,0.7167,0.4400921658986175,0.001606560521772492,0.3215259859933653,0.2671711225667813,0.46545000000000003,0.8186,0.6373,1,FL
6529,0.25,1.0,0.7167,0.4400921658986175,0.0005934682524458086,0.3215259859933653,0.2146261730314218,0.46545000000000003,0.6952,0.5,1,FL
6530,0.25,1.0,0.7167,0.4400921658986175,0.00022180126606560522,0.3215259859933653,0.18899950849840547,0.46545000000000003,0.9643,0.881,1,FL
6531,0.25,1.0,0.7167,0.4400921658986175,0.0008872050642624209,0.3215259859933653,0.20832809445974831,0.46545000000000003,0.6194,0.5779,4,FL
6532,0.25,1.0,0.7167,0.4400921658986175,0.0002637636677536927,0.3215259859933653,0.06263787762753323,0.46545000000000003,0.0,0.9211,4,GA
6533,0.25,1.0,0.7167,0.4400921658986175,0.00035967772875503546,0.3215259859933653,0.11055356795866815,0.46545000000000003,0.5238,0.4762,4,GA
6534,0.25,1.0,0.7167,0.4400921658986175,0.000557500479570305,0.3215259859933653,0.19836089933361528,0.46545000000000003,0.8686,0.635,1,GA
6535,0.75,0.5,0.3,0.4400921658986175,0.0007553232303855746,0.3215259859933653,0.16594465463440283,0.2414,0.4309,0.4472,2,HI
6536,0.25,1.0,0.7167,0.4400921658986175,0.00014986572031459812,0.3215259859933653,0.30627407500542936,0.46545000000000003,0.7308,0.6538,1,ID
6537,0.25,1.0,0.7167,0.4400921658986175,0.00019782275081526953,0.3215259859933653,0.10490701475647811,0.46545000000000003,0.44,0.46,4,ID
6538,0.25,1.0,0.7167,0.4400921658986175,0.00175642624208709,0.3215259859933653,0.3287802759267091,0.46545000000000003,0.5645,0.357,4,IL
6539,0.25,1.0,0.7167,0.4400921658986175,0.0002697582965662766,0.3215259859933653,0.15499445631922457,0.46545000000000003,0.4533,0.2067,4,IL
6540,0.25,1.0,0.7167,0.4400921658986175,0.0007852963744484941,0.3215259859933653,0.21252300341765062,0.46545000000000003,0.5864,0.3403,4,IL
6541,0.25,1.0,0.7167,0.4400921658986175,0.0002697582965662766,0.3215259859933653,0.11351400779544389,0.46545000000000003,0.6379,0.5345,4,IL
6542,0.25,1.0,0.7167,0.4400921658986175,0.0012468827930174563,0.3215259859933653,0.19486323682375667,0.46545000000000003,0.599,0.3594,4,IN
6543,0.25,1.0,0.7167,0.4400921658986175,0.000635430654133896,0.3215259859933653,0.14170105272783384,0.46545000000000003,0.4802,0.4294,4,IN
6544,0.25,1.0,0.7167,0.4400921658986175,0.0009111835795127566,0.3215259859933653,0.14972510201515654,0.46545000000000003,0.6331,0.4718,4,KS
6545,0.25,1.0,0.7167,0.4400921658986175,0.0002877421830040284,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.878,0.878,1,LA
6546,0.25,1.0,0.7167,0.4400921658986175,0.00020981200844043737,0.3215259859933653,0.11988066798495776,0.46545000000000003,0.0,0.9846,4,LA
6547,0.0,0.0,0.7167,0.4400921658986175,0.00029973144062919624,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.7742,0.5161,3,MA
6548,0.25,0.0,0.7167,0.4400921658986175,0.00016784960675234989,0.794434205676373,0.20775658097774527,0.46545000000000003,0.7576,0.4545,3,MA
6549,0.25,1.0,0.7167,0.4400921658986175,0.0007733071168233263,0.3215259859933653,0.13161955490530022,0.46545000000000003,0.4811,0.4906,4,MI
6550,0.25,1.0,0.7167,0.4400921658986175,0.00035368309994245154,0.3215259859933653,0.05455667699201024,0.46545000000000003,0.0,0.2946,4,MI
6551,0.25,1.0,0.7167,0.4400921658986175,0.0005694897371954728,0.3215259859933653,0.20788231394378592,0.46545000000000003,0.755,0.455,1,MN
6552,0.25,1.0,0.7167,0.4400921658986175,0.00019782275081526953,0.3215259859933653,0.08453827425788975,0.46545000000000003,0.0,0.449,4,MN
6553,0.5,1.0,0.7167,0.4400921658986175,0.01090422981009016,0.3215259859933653,0.21867248848400334,1.0,0.1486,0.1692,4,MO
6554,0.75,0.5,0.7167,0.4400921658986175,0.00044360253213121043,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.2381,0.2857,2,MO
6555,0.25,1.0,0.7167,0.4400921658986175,0.0006294360253213121,0.3215259859933653,0.1236640872358179,0.46545000000000003,0.5176,0.6235,4,MO
6556,0.25,1.0,0.7167,0.4400921658986175,0.00017983886437751773,0.3215259859933653,0.0848126007292512,0.46545000000000003,0.375,0.6667,4,MT
6557,0.25,1.0,0.7167,0.4400921658986175,0.0030872338384807215,0.3215259859933653,0.0645124418485032,0.46545000000000003,0.0143,0.8298,4,GA
6558,0.25,1.0,0.7167,0.4400921658986175,0.0006114521388835603,0.3215259859933653,0.11144512899059289,0.46545000000000003,0.3939,0.3818,4,MT
6559,0.25,1.0,0.7167,0.4400921658986175,0.001049060042202187,0.3215259859933653,0.17554608113205392,0.46545000000000003,0.7321,0.6561,1,NC
6560,0.25,1.0,0.7167,0.4400921658986175,0.0010550546710147708,0.3215259859933653,0.24650519505755142,0.46545000000000003,0.8696,1.0,1,NJ
6561,0.25,1.0,0.7167,0.4400921658986175,0.0005035488202570497,0.3215259859933653,0.1491535885331535,0.46545000000000003,0.6194,0.4701,4,NM
6562,0.25,1.0,0.7167,0.4400921658986175,0.0007073661998849031,0.3215259859933653,0.11860047778527096,0.46545000000000003,0.7972,0.7972,1,NV
6563,0.25,0.5,0.7167,0.4400921658986175,0.0004915595626318819,0.3215259859933653,0.10027775555225348,0.46545000000000003,0.0,0.873,0,NY
6564,0.25,1.0,0.7167,0.4400921658986175,0.002176050258967965,0.3215259859933653,0.155451667104827,0.46545000000000003,0.0939,0.0984,4,NY
6565,0.25,1.0,0.7167,0.4400921658986175,0.00368070209092653,0.3215259859933653,0.4892384011338827,0.46545000000000003,0.5127,0.2396,4,NY
6566,0.25,1.0,0.7167,0.4400921658986175,0.00025177441012852486,0.3215259859933653,0.1965777772697658,0.46545000000000003,1.0,0.4275,1,NY
6567,0.25,1.0,0.7167,0.4400921658986175,0.0006534145405716478,0.3215259859933653,0.171808382959754,0.46545000000000003,0.6757,0.5297,1,NY
6568,0.25,1.0,0.7167,0.4400921658986175,0.00044360253213121043,0.3215259859933653,0.22975985003486232,0.46545000000000003,0.6907,0.5567,1,NY
6569,0.25,1.0,0.7167,0.4400921658986175,0.0007793017456359103,0.3215259859933653,0.21992981814441004,0.46545000000000003,0.5673,0.3942,4,NY
6570,0.25,1.0,0.7167,0.4400921658986175,0.0006773930558219835,0.3215259859933653,0.24795683930183912,0.46545000000000003,0.7528,0.5393,1,NY
6571,0.25,0.0,0.7167,0.4400921658986175,0.0008512372913869173,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.0,0.0039,0,OH
6572,0.25,1.0,0.7167,0.4400921658986175,0.000317715327066948,0.3215259859933653,0.059380250780115905,0.46545000000000003,0.5,0.7667,4,OH
6573,0.25,1.0,0.7167,0.4400921658986175,0.0004555917897563783,0.3215259859933653,0.09301953433081486,0.46545000000000003,0.7153,0.5764,1,OH
6574,0.25,0.5,0.9143,0.4400921658986175,0.00013188183387684635,0.3215259859933653,0.19292009098494634,0.46545000000000003,0.8095,0.381,2,OR
6575,0.25,0.0,0.7167,0.4400921658986175,0.0005994628812583925,0.2003317360855142,0.20775658097774527,0.46545000000000003,0.675,0.5375,3,PA
